,date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,daylight_duration,precipitation_sum,wind_speed_10m_max,wind_direction_10m_dominant,sunshine_duration,temperature_2m_mean,wind_gusts_10m_max,et0_fao_evapotranspiration,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,pressure_msl_mean,pressure_msl_max,pressure_msl_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,cloud_cover_mean,cloud_cover_max,cloud_cover_min,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min
1003,2022-09-30 00:00:00+00:00,3.0,27.85,17.25,22.242348,42703.094,0.0,14.773164,197.58557,38990.246,20.897917,30.599998,3.5626607,17.72,79.15742,100.0,47.43776,1011.2459,1012.9,1008.8,1000.6197,1002.2674,998.2476,31.666666,100.0,0.0,18.051786,20.015692,16.523773
1004,2022-10-01 00:00:00+00:00,3.0,26.6,15.15,20.527475,42576.027,0.0,16.279802,218.46205,27598.31,19.766665,32.399998,3.2488396,15.9,76.09818,100.0,43.999626,1011.15405,1012.6,1009.5,1000.4886,1001.8579,999.0232,36.791668,100.0,0.0,16.613766,18.378828,15.125851
1005,2022-10-02 00:00:00+00:00,1.0,26.9,14.85,21.074568,42449.203,0.0,16.610792,235.29591,38675.1,20.262499,33.12,3.6755114,18.22,75.70553,99.35773,48.8165,1013.1623,1014.7,1011.7,1002.49316,1003.97284,1001.183,8.25,47.0,0.0,17.00558,19.526281,14.750845
1006,2022-10-03 00:00:00+00:00,3.0,27.9,16.0,21.798246,42322.695,0.0,16.78156,216.38443,33955.98,20.447918,33.12,3.4065514,16.89,78.66973,99.048294,48.524315,1014.2417,1016.2,1011.9,1003.56744,1005.3829,1001.40894,21.041666,100.0,0.0,17.562122,20.242964,15.718063
1007,2022-10-04 00:00:00+00:00,3.0,30.35,16.55,23.173506,42196.594,0.0,15.986593,199.85527,32400.0,21.504166,32.039997,3.6798818,17.66,78.67633,99.99999,43.20118,1013.1667,1014.5,1011.1,1002.5413,1003.83606,1000.6502,20.958334,100.0,0.0,18.49603,21.351204,16.461584
1008,2022-10-05 00:00:00+00:00,3.0,29.55,17.4,23.186308,42070.973,0.0,16.92383,193.45863,30345.41,21.3375,32.039997,3.3703308,16.26,81.7142,99.685745,47.13891,1014.2292,1015.7,1012.4,1003.58734,1004.9856,1001.91943,48.083332,100.0,2.0,18.786335,21.404999,17.182142
1009,2022-10-06 00:00:00+00:00,3.0,29.1,17.65,22.926308,41945.926,0.0,17.654688,195.92006,28800.0,21.239582,33.48,3.1640604,15.34,80.46039,99.372154,46.572784,1015.96246,1017.9,1013.9,1005.29913,1007.1678,1003.34607,61.875,100.0,9.0,18.570063,20.93743,17.456898
1010,2022-10-07 00:00:00+00:00,3.0,29.2,17.25,22.902277,41821.527,0.0,15.077082,226.30609,32361.447,21.37708,31.319998,3.288444,15.78,78.07942,99.369484,46.451717,1016.4792,1018.1,1014.5,1005.8152,1007.2701,1003.97125,33.791668,100.0,0.0,18.371096,21.010664,16.691511
1011,2022-10-08 00:00:00+00:00,2.0,29.95,17.15,23.201088,41697.875,0.0,15.782622,225.29373,32400.0,21.735418,32.039997,3.5139987,16.0,76.21535,99.05485,43.108376,1016.6416,1018.5,1014.5,1005.98846,1007.81396,1004.0066,25.791666,62.0,0.0,18.37734,21.144505,16.822853
1012,2022-10-09 00:00:00+00:00,3.0,28.95,16.8,22.506285,41575.043,0.0,16.323528,219.45595,36548.992,21.010416,31.319998,3.4972205,16.73,79.098404,99.99999,44.641613,1016.02094,1017.8,1013.7,1005.3484,1007.1213,1003.18494,23.208334,100.0,0.0,18.095644,20.451979,16.716534
1013,2022-10-10 00:00:00+00:00,3.0,27.1,15.9,21.312029,41452.71,0.0,16.45007,210.19153,28800.0,19.989584,30.239998,2.9495869,14.62,80.91918,100.0,49.884953,1014.64996,1016.6,1011.8,1003.9555,1005.8101,1001.2395,51.208332,100.0,0.0,17.44167,19.799358,15.881163
1014,2022-10-11 00:00:00+00:00,3.0,27.35,16.05,21.396011,41330.06,0.0,17.208603,233.6524,25764.66,20.158335,33.12,2.7710118,13.44,79.58622,99.04683,46.84988,1015.1416,1017.2,1013.6,1004.4483,1006.42584,1003.01196,54.75,100.0,4.0,17.456038,19.749977,15.921694
1015,2022-10-12 00:00:00+00:00,51.0,26.5,17.35,21.86093,41207.156,0.1,17.414474,231.52571,30689.824,20.59583,32.760002,2.8639016,14.2,79.37293,92.96234,52.008682,1017.38336,1019.6,1016.2,1006.6824,1008.89154,1005.57025,40.416668,100.0,1.0,17.876467,19.636189,16.508598
1016,2022-10-13 00:00:00+00:00,3.0,26.45,17.65,21.356659,41084.09,0.0,16.870138,210.90729,25200.0,20.070833,32.399998,2.5652516,12.64,80.38712,95.98045,51.334656,1015.1416,1017.8,1012.1,1004.4454,1007.0103,1001.515,55.166668,100.0,1.0,17.51639,19.458933,16.094286
1017,2022-10-14 00:00:00+00:00,3.0,26.0,16.8,20.594736,40960.957,0.0,17.566378,202.02731,19030.764,19.643751,32.760002,2.4392917,11.92,77.6481,95.03803,48.95902,1011.0418,1013.2,1008.1,1000.37305,1002.43146,997.6292,74.333336,100.0,0.0,16.76672,18.84452,15.65156
1018,2022-10-15 00:00:00+00:00,51.0,23.65,17.85,20.44135,40837.855,1.2000002,9.511088,235.2835,3414.082,19.620834,20.519999,1.4181819,5.53,73.949486,82.41514,55.970142,1012.02924,1013.4,1010.9,1001.35016,1002.64795,1000.18884,97.25,100.0,62.0,16.374876,17.713512,15.556379
1019,2022-10-16 00:00:00+00:00,3.0,24.55,15.7,19.527143,40714.88,0.0,18.35647,225.30966,34281.35,19.033335,33.48,2.3669271,11.69,77.672554,94.70749,53.71637,1015.5625,1017.2,1013.2,1004.8242,1006.4076,1002.4148,46.833332,100.0,0.0,16.194695,18.173769,15.069641
1020,2022-10-17 00:00:00+00:00,3.0,27.35,13.65,20.18445,40592.125,0.0,15.683774,222.24988,39361.04,19.533335,30.960001,3.117292,15.41,75.6727,97.74986,45.510727,1015.46674,1017.3,1013.0,1004.74585,1006.521,1002.4607,15.916667,83.0,0.0,16.278807,19.403702,13.151371
1021,2022-10-18 00:00:00+00:00,2.0,32.9,15.65,23.193321,40469.68,0.0,15.778518,217.39317,39311.53,23.066668,29.88,3.9261498,15.97,59.489857,94.687546,23.023088,1014.57086,1016.4,1012.3,1003.9847,1005.72687,1001.99884,6.75,68.0,0.0,16.861582,19.333582,14.409727
1022,2022-10-19 00:00:00+00:00,3.0,35.5,18.55,24.373762,40347.656,0.0,21.385939,21.467834,39261.676,26.347916,36.36,4.7768917,16.0,29.397058,56.485756,13.758262,1014.5708,1016.4,1012.1,1004.1005,1005.98737,1001.8763,13.541667,89.0,0.0,14.87038,17.83071,11.452253
1023,2022-10-20 00:00:00+00:00,3.0,32.85,19.55,23.633837,40226.156,0.0,19.483284,194.93141,37846.41,25.327085,35.64,4.7249,15.4,35.774853,76.60408,18.94538,1012.9207,1014.6,1010.6,1002.43365,1004.0825,1000.19525,52.041668,100.0,0.0,15.421189,17.580275,12.599319
1024,2022-10-21 00:00:00+00:00,1.0,28.05,16.05,21.311731,40105.27,0.0,13.324863,167.82486,39160.918,20.616663,26.28,3.1984842,15.54,73.718346,96.27754,42.022945,1011.89166,1013.7,1009.7,1001.24854,1003.06433,999.2298,7.875,49.0,0.0,17.092367,19.310999,14.561779
1025,2022-10-22 00:00:00+00:00,51.0,21.35,16.1,18.417627,39985.105,1.2,16.575644,191.00871,25892.465,18.52083,31.319998,2.1042109,8.84,77.08529,96.854965,60.86402,1009.23334,1011.8,1006.7,998.54395,1001.0463,996.028,87.666664,100.0,4.0,15.701985,17.036064,14.482632
1026,2022-10-23 00:00:00+00:00,51.0,25.45,13.2,16.515984,39865.77,0.1,25.460934,222.58667,38520.273,17.516668,44.639996,3.084698,15.37,64.95541,91.03896,12.508621,1010.42914,1015.5,1007.7,999.68915,1004.54614,996.90314,26.041666,100.0,0.0,12.900424,14.928024,10.436877
1027,2022-10-24 00:00:00+00:00,0.0,24.65,9.3,13.5758505,39747.367,0.0,14.417988,325.9806,39007.297,16.504166,28.08,3.4588263,15.94,35.239132,74.428444,12.701878,1019.2834,1021.3,1016.3,1008.41,1010.5427,1005.33936,0.0,0.0,0.0,8.201797,10.932898,4.2327175
1028,2022-10-25 00:00:00+00:00,0.0,26.9,12.5,15.064114,39630.01,0.0,16.489416,100.00803,38955.465,18.266668,32.039997,3.988255,15.68,29.389345,53.034504,13.547487,1017.64996,1021.1,1014.7,1006.8593,1010.09143,1004.03204,1.7083334,16.0,0.0,9.044922,12.424179,5.6549683
1029,2022-10-26 00:00:00+00:00,3.0,23.9,11.85,15.953246,39513.81,0.0,17.414474,232.79202,38903.34,17.106245,32.760002,3.0985072,15.37,63.377903,86.65368,34.570618,1014.2166,1016.0,1012.0,1003.42114,1005.1499,1001.36774,30.208334,100.0,0.0,12.5899725,14.918213,8.6621895
1030,2022-10-27 00:00:00+00:00,3.0,25.25,13.95,17.801775,39398.87,0.0,14.707222,359.38724,35397.97,18.233334,25.199999,2.7722104,14.27,68.39641,89.200584,34.7698,1015.69586,1017.7,1013.9,1004.92584,1006.8093,1002.99176,20.791666,100.0,0.0,14.176045,16.05592,12.572927
1031,2022-10-28 00:00:00+00:00,3.0,26.25,11.85,16.947445,39285.316,0.0,16.299694,212.69199,33901.902,18.366665,29.88,3.1365547,14.59,52.02707,94.65334,25.863518,1019.4375,1021.3,1017.9,1008.63257,1010.5062,1007.02014,25.583334,100.0,0.0,12.272812,16.052082,7.152486
1032,2022-10-29 00:00:00+00:00,2.0,26.75,12.75,16.14769,39173.258,0.0,16.831684,333.43494,38664.473,18.033333,30.599998,3.253541,15.38,45.04431,90.40535,20.115372,1018.29987,1020.1,1016.0,1007.49445,1009.16266,1005.47186,8.166667,50.0,0.0,11.014754,13.717461,7.601575
1033,2022-10-30 00:00:00+00:00,3.0,28.0,14.25,16.564222,39062.348,0.0,15.463246,346.50418,38552.863,19.491667,28.8,3.845892,15.39,28.54415,45.940964,16.3559,1014.7791,1016.6,1012.6,1004.0643,1005.7636,1001.99915,26.0,100.0,0.0,9.991105,14.14547,6.5458946
1034,2022-10-31 00:00:00+00:00,3.0,27.35,13.4,17.190125,38951.707,0.0,14.336861,119.28567,31438.25,19.641666,23.039999,3.7306263,13.35,37.268696,84.488556,17.57379,1012.0251,1013.8,1009.6,1001.34406,1002.92084,999.17255,74.666664,100.0,0.0,11.363267,16.17599,5.9343176
1035,2022-11-01 00:00:00+00:00,3.0,22.75,16.0,17.803993,38841.414,0.0,18.671474,140.96262,31867.73,18.218752,35.28,2.695463,13.18,76.43839,99.050476,48.365936,1012.6543,1015.3,1011.2,1001.91705,1004.45355,1000.4102,61.416668,100.0,6.0,15.260868,16.424662,13.109661
1036,2022-11-02 00:00:00+00:00,63.0,21.2,12.3,14.386142,38731.582,11.700001,19.694992,275.57202,25890.555,16.445833,43.92,2.884953,11.47,60.31954,94.01868,23.447887,1015.19586,1016.7,1013.8,1004.3663,1005.8181,1003.13995,56.791668,100.0,0.0,11.588025,13.652014,6.4242706
1037,2022-11-03 00:00:00+00:00,1.0,18.85,9.9,8.80605,38622.316,0.0,31.394394,312.92282,37947.316,13.7229185,54.36,4.226049,15.08,39.671734,65.80279,21.900658,1017.3709,1021.9,1015.5,1006.4152,1010.7765,1004.419,4.2083335,33.0,0.0,6.9240813,8.769428,4.2237644
1038,2022-11-04 00:00:00+00:00,3.0,21.35,6.95,10.461482,38513.73,0.0,15.546833,252.68819,35582.74,13.474999,30.239998,2.9290593,14.32,40.1559,70.112144,18.141928,1023.3042,1025.6,1021.9,1012.2732,1014.50055,1010.8129,80.791664,100.0,0.0,6.7142777,10.857108,2.0455127
1039,2022-11-05 00:00:00+00:00,3.0,22.9,8.7,12.107944,38405.94,0.0,13.896187,88.47243,37891.914,14.985415,27.72,3.2238243,14.79,43.83606,65.58185,20.41444,1017.00415,1022.1,1013.4,1006.0987,1011.0073,1002.6385,32.041668,98.0,0.0,8.362563,11.478006,4.328602
1040,2022-11-06 00:00:00+00:00,1.0,21.65,10.55,13.939397,38299.062,0.0,13.363711,152.24156,37004.36,15.485416,27.72,2.705635,14.02,61.222153,86.93389,42.47751,1012.8665,1014.0,1010.9,1002.0251,1003.26166,1000.2846,4.2916665,29.0,0.0,10.959903,14.031784,7.2916384
1041,2022-11-07 00:00:00+00:00,53.0,17.2,13.85,14.977356,38193.215,5.6,18.504139,157.81595,0.0,15.464583,29.88,0.68067724,2.13,88.06061,98.06929,79.88631,1014.2041,1015.4,1013.2,1003.3493,1004.56354,1002.4056,97.041664,100.0,54.0,14.0757,15.199966,13.04059
1042,2022-11-08 00:00:00+00:00,63.0,18.45,11.7,12.727894,38088.52,27.499998,34.94968,187.9965,11128.557,14.177083,60.479996,1.146261,5.73,90.03834,99.67388,64.8704,1011.35846,1014.2,1008.9,1000.48517,1003.24475,998.0531,92.083336,100.0,48.0,13.004155,15.797234,11.160013
1043,2022-11-09 00:00:00+00:00,61.0,17.35,8.1,10.100493,37985.1,3.8,23.051247,304.0689,36063.008,11.735417,37.079998,2.0444226,13.44,78.63421,95.44955,42.127987,1017.39996,1021.1,1012.9,1006.3684,1009.8989,1001.89185,26.333334,96.0,0.0,9.355005,11.120744,7.164034
1044,2022-11-10 00:00:00+00:00,0.0,19.05,5.1,9.357095,37883.086,0.0,8.766573,349.38037,36949.977,11.247914,11.5199995,2.2123504,14.52,65.29603,88.070335,30.286228,1019.5627,1021.0,1017.8,1008.4866,1009.8204,1006.9883,0.125,1.0,0.0,7.380522,11.850933,3.5056753
1045,2022-11-11 00:00:00+00:00,3.0,19.85,6.2,9.226854,37782.59,0.0,10.1376915,10.808191,33795.72,11.554166,13.679999,2.1868057,13.4,57.466354,75.60533,24.660389,1018.0666,1019.4,1016.1,1007.01874,1008.41547,1005.297,63.958332,100.0,0.0,6.811197,10.988113,2.960528
1046,2022-11-12 00:00:00+00:00,0.0,19.3,7.25,9.943551,37683.758,0.0,11.720751,47.89136,36630.72,12.487499,20.519999,2.5900826,14.28,52.82507,78.95853,37.158913,1016.9917,1018.6,1015.9,1005.9921,1007.6674,1005.0483,0.0,0.0,0.0,7.398054,12.46777,3.4985762
1047,2022-11-13 00:00:00+00:00,1.0,19.4,6.3,9.298061,37586.71,0.0,17.414474,334.41843,36019.613,11.674999,29.88,2.384174,13.51,64.62641,81.78138,36.559532,1016.11664,1018.6,1014.7,1005.0948,1007.3929,1003.9725,4.7083335,46.0,0.0,7.7409253,11.487999,4.3004904
1048,2022-11-14 00:00:00+00:00,0.0,20.5,6.65,9.851779,37491.59,0.0,9.693296,10.268237,36315.414,12.237499,16.199999,2.4618464,14.07,57.020794,77.56199,28.371038,1019.25836,1020.8,1018.1,1008.22363,1009.83453,1007.298,0.9166667,15.0,0.0,7.404381,11.471226,3.6906137
1049,2022-11-15 00:00:00+00:00,0.0,21.45,5.7,10.659385,37398.523,0.0,14.689589,345.25647,36007.79,13.458331,23.759998,2.7958136,14.08,47.38846,71.515144,20.92937,1019.67084,1021.7,1018.5,1008.6787,1010.6907,1007.8174,0.0,0.0,0.0,7.425362,10.999489,3.0832
1050,2022-11-16 00:00:00+00:00,0.0,22.85,8.55,11.287159,37307.65,0.0,13.18308,233.40172,36004.43,14.714584,20.16,3.2597535,14.27,35.791653,56.24285,13.325555,1023.18335,1025.4,1021.8,1012.2016,1014.4849,1010.6424,0.0,0.0,0.0,7.1369743,11.180141,3.683199
1051,2022-11-17 00:00:00+00:00,3.0,24.1,5.35,9.965628,37219.113,0.0,14.973577,25.08349,36002.895,12.770832,23.039999,2.60899,14.12,45.175793,63.852135,13.003168,1021.09174,1024.0,1017.8,1010.0549,1012.7373,1006.846,36.125,100.0,0.0,6.325184,11.822813,1.5830126
1052,2022-11-18 00:00:00+00:00,1.0,21.15,6.7,11.52263,37133.05,0.0,13.896187,71.50507,35698.14,14.102084,17.64,2.7065105,13.59,46.46724,79.26904,28.172712,1015.1418,1017.7,1012.8,1004.22296,1006.6532,1002.16846,2.5416667,39.0,0.0,8.128957,12.367889,2.471796
1053,2022-11-19 00:00:00+00:00,0.0,23.75,8.5,11.270477,37049.17,0.0,14.291592,96.76612,35699.58,14.968751,22.68,3.2229898,13.88,28.844727,49.955948,10.412778,1017.64166,1020.5,1015.8,1006.72784,1009.3664,1004.7737,0.0,0.0,0.0,6.206299,9.399502,3.3671484
1054,2022-11-20 00:00:00+00:00,0.0,25.4,4.25,10.09723,36966.67,0.0,10.028439,355.30142,35396.81,13.647916,16.919998,2.7334507,13.81,28.619873,50.634777,7.4256644,1020.4834,1022.8,1018.3,1009.4849,1011.8318,1007.70776,0.20833333,5.0,0.0,4.8511353,9.253191,0.18633413
1055,2022-11-21 00:00:00+00:00,3.0,24.7,6.35,10.796669,36885.613,0.0,7.5599995,22.994915,32898.445,14.575001,15.4800005,2.787958,12.31,25.400826,41.177555,5.9953723,1019.24176,1020.6,1017.1,1008.29376,1009.81006,1006.5,61.458332,100.0,0.0,5.2874355,8.913773,1.3049898
1056,2022-11-22 00:00:00+00:00,3.0,24.45,7.8,10.890832,36806.105,0.0,13.1041975,9.10451,34879.3,14.64375,23.4,3.019154,13.49,25.625954,38.395138,6.9343348,1017.93335,1019.3,1016.1,1007.0036,1008.3168,1005.52466,41.833332,100.0,0.0,5.562403,8.633709,2.1251988
1057,2022-11-23 00:00:00+00:00,2.0,22.9,8.7,12.215772,36728.246,0.0,10.144082,52.628098,35108.734,15.589583,15.119999,2.8244765,13.26,26.391317,49.350227,13.681055,1017.81647,1019.2,1016.6,1006.9257,1008.36224,1005.9465,23.416666,70.0,0.0,6.816771,11.196712,2.3482714
1058,2022-11-24 00:00:00+00:00,3.0,26.85,9.15,12.590314,36652.15,0.0,18.899143,295.61536,34837.06,16.427084,28.44,3.3580546,13.28,23.460854,37.94702,6.1463327,1020.8208,1024.6,1018.5,1009.92633,1013.492,1007.35693,11.291667,86.0,0.0,6.4445634,9.776938,3.1377287
1059,2022-11-25 00:00:00+00:00,3.0,24.65,7.45,10.769906,36577.906,0.0,13.905509,4.049501,34820.812,14.566666,26.28,2.9902594,12.84,24.555109,33.935898,7.1322455,1023.7751,1025.6,1021.8,1012.77936,1014.634,1010.9326,23.875,100.0,0.0,5.4855475,9.069169,1.6089764
1060,2022-11-26 00:00:00+00:00,1.0,22.05,7.9,11.684197,36505.633,0.0,13.004921,90.15237,34833.246,14.752084,20.519999,3.009815,12.72,39.257935,67.634796,21.525965,1019.2209,1022.1,1016.3,1008.2832,1010.99396,1005.5774,4.4166665,41.0,0.0,7.8980203,13.222832,2.4154806
1061,2022-11-27 00:00:00+00:00,3.0,22.9,10.5,12.636434,36435.434,0.0,15.137133,205.46317,34087.137,15.089583,24.84,2.5599623,12.78,46.82809,92.05448,19.079529,1017.30005,1019.2,1015.9,1006.39575,1008.3715,1004.9264,37.416668,100.0,0.0,8.756478,11.519405,5.5337486
1062,2022-11-28 00:00:00+00:00,51.0,18.1,11.3,13.111676,36367.42,0.9000001,13.049689,135.14658,23647.252,13.9875,24.48,1.4440868,7.88,79.72111,97.081696,51.86357,1013.69995,1016.2,1011.6,1002.7946,1005.16565,1000.75757,97.041664,100.0,52.0,11.658249,12.648136,10.474043
1063,2022-11-29 00:00:00+00:00,3.0,18.4,9.9,12.749568,36301.703,0.0,9.9571085,80.87992,32698.652,13.939584,21.24,1.5135427,8.33,73.55847,95.43022,42.428623,1014.17914,1016.4,1012.0,1003.2666,1005.4267,1001.0534,47.625,100.0,0.0,10.896713,11.972839,9.238049
1064,2022-11-30 00:00:00+00:00,51.0,16.65,8.6,10.856868,36238.387,0.7,17.106628,132.8039,14809.836,12.75,30.239998,1.4271978,6.03,72.67051,86.97613,55.311764,1016.10425,1017.7,1014.5,1005.1257,1006.7509,1003.64166,73.916664,100.0,5.0,9.732915,11.736868,7.1600475
1065,2022-12-01 00:00:00+00:00,51.0,14.55,11.05,11.1151285,36177.582,0.8,11.966953,130.6012,0.0,12.716667,21.599998,0.95865536,3.65,75.485695,88.072296,63.832787,1017.07495,1019.0,1015.7,1006.08545,1007.9701,1004.69977,94.583336,100.0,66.0,10.047151,10.664244,9.492096
1066,2022-12-02 00:00:00+00:00,61.0,14.7,11.65,11.364486,36119.41,4.9999995,15.188415,81.86997,0.0,12.814583,25.919998,0.7673662,2.01,81.18728,94.223274,67.52052,1019.6709,1021.8,1018.5,1008.6569,1010.755,1007.47327,100.0,100.0,100.0,10.752792,12.415005,9.523203
1067,2022-12-03 00:00:00+00:00,3.0,21.05,11.7,14.8400345,36063.977,0.0,15.379206,257.31964,34717.125,15.197918,27.0,1.880431,11.57,80.54595,97.43109,53.167107,1018.4084,1019.4,1017.2,1007.4975,1008.4835,1006.4057,51.125,100.0,0.0,12.895245,15.158819,10.42948
1068,2022-12-04 00:00:00+00:00,63.0,17.35,12.55,14.857254,36011.4,6.0,9.0645685,90.76391,3324.6943,14.443751,15.84,0.70005405,3.55,90.09039,100.0,77.86945,1019.1167,1020.8,1017.9,1008.1706,1009.8194,1007.00525,98.0,100.0,76.0,13.29343,14.774252,11.39477
1069,2022-12-05 00:00:00+00:00,51.0,17.0,10.55,13.209969,35961.78,1.2000002,11.753876,270.35587,29764.01,13.720834,18.72,1.4773333,9.59,83.08421,100.0,50.345764,1016.60425,1018.1,1014.8,1005.65765,1007.1728,1003.9775,76.041664,100.0,23.0,11.779691,13.713783,9.506058
1070,2022-12-06 00:00:00+00:00,51.0,16.6,8.2,10.245585,35915.242,0.3,12.397806,100.32432,33779.39,11.925,23.4,1.4887726,9.01,76.71241,89.34069,48.029514,1017.09576,1018.7,1016.2,1006.0749,1007.5723,1005.096,55.291668,100.0,3.0,9.346741,11.170152,7.08329
1071,2022-12-07 00:00:00+00:00,53.0,16.05,5.9,8.538654,35871.89,2.7,14.77755,55.336555,34100.06,10.410417,23.039999,1.6423506,11.06,75.33399,89.92259,49.226624,1022.0959,1024.9,1019.1,1010.9615,1013.55743,1007.8952,25.791666,74.0,0.0,7.7540016,10.474655,4.8326836
1072,2022-12-08 00:00:00+00:00,1.0,16.85,5.5,7.7453895,35831.84,0.0,15.509274,312.52692,34740.965,9.966667,27.0,1.812907,11.95,71.65246,88.397255,40.675003,1024.7084,1026.6,1022.7,1013.52716,1015.534,1011.6377,7.875,48.0,0.0,6.942599,10.981807,3.4615993
1073,2022-12-09 00:00:00+00:00,3.0,16.65,4.95,7.524405,35794.965,0.0,10.661107,67.70636,34747.887,9.789582,16.199999,1.7645893,11.87,71.54645,88.40598,44.97143,1021.05,1023.1,1019.1,1009.90186,1011.78705,1008.0956,11.708333,100.0,0.0,6.7760997,11.12549,2.9671516
1074,2022-12-10 00:00:00+00:00,51.0,15.1,5.9,9.3914995,35760.84,0.7,13.627795,102.47506,15300.976,11.004167,19.8,0.9197443,5.16,76.97169,92.38432,60.48813,1019.4124,1021.4,1017.5,1008.3303,1010.39014,1006.4822,79.416664,100.0,2.0,8.566789,12.0563545,4.1326895
1075,2022-12-11 00:00:00+00:00,63.0,13.65,5.4,9.323189,35729.473,29.800001,23.838959,205.72775,14362.758,11.670834,44.639996,0.8773745,4.35,84.81518,97.081696,57.455826,1013.3667,1017.1,1011.6,1002.3765,1006.0827,1000.70514,63.333332,100.0,0.0,10.036559,12.619387,4.116186
1076,2022-12-12 00:00:00+00:00,61.0,12.0,5.05,5.403644,35700.895,6.2,15.893093,87.83389,28163.625,7.7791667,29.16,1.1684357,8.86,81.28813,92.39829,59.464832,1012.64594,1015.3,1011.6,1001.51245,1004.0293,1000.4263,44.208332,100.0,0.0,5.876459,7.960108,3.8426714
1077,2022-12-13 00:00:00+00:00,1.0,13.55,2.95,5.042624,35675.13,0.0,8.942214,30.159988,34798.23,7.4375005,15.4800005,1.5781193,11.78,75.48156,92.840744,48.8783,1017.5166,1021.2,1015.1,1006.315,1009.8254,1003.80536,6.7083335,33.0,0.0,4.9342,8.975574,1.5988531
1078,2022-12-14 00:00:00+00:00,3.0,15.25,3.55,6.0613465,35652.203,0.0,9.673221,27.483414,34816.08,8.6125,14.04,1.7235465,11.75,67.68874,84.60805,42.71945,1021.50415,1023.4,1020.4,1010.30475,1012.2993,1009.28876,29.875,100.0,0.0,5.3222995,9.375894,1.7883825
1079,2022-12-15 00:00:00+00:00,3.0,16.25,5.7,8.244024,35632.15,0.0,9.504272,7.8532195,25200.0,10.679166,12.24,1.6611018,9.53,60.52507,76.628815,41.66394,1020.1958,1022.4,1018.9,1009.0923,1011.1032,1007.8769,95.25,100.0,57.0,6.5753536,9.5474415,3.040832
1080,2022-12-16 00:00:00+00:00,3.0,17.45,5.5,8.267993,35614.99,0.0,6.924738,27.061035,30421.701,10.708333,15.4800005,1.7440463,10.87,56.75452,75.43366,27.91887,1019.36664,1021.0,1017.5,1008.27277,1009.9503,1006.6597,79.125,100.0,0.0,6.09709,10.020085,2.9781237
1081,2022-12-17 00:00:00+00:00,3.0,17.7,3.55,7.084336,35600.74,0.0,8.587338,24.209253,32400.0,9.825002,13.679999,1.7598412,10.35,54.431156,70.88339,26.018066,1017.1709,1019.8,1014.3,1006.06537,1008.4815,1003.3799,85.375,100.0,6.0,5.093029,10.611948,0.99875927
1082,2022-12-18 00:00:00+00:00,3.0,17.4,5.55,7.9911485,35589.438,0.0,11.113451,35.928616,34906.125,10.962499,15.4800005,2.1931226,11.96,50.00101,76.64531,30.975933,1015.89575,1019.7,1014.1,1004.8498,1008.42883,1003.017,24.375,100.0,0.0,5.768827,9.84942,1.1842299
1083,2022-12-19 00:00:00+00:00,3.0,17.85,4.7,7.3894467,35581.09,0.0,9.449572,14.684118,34932.895,10.3,12.599999,2.03181,11.96,53.181854,75.97572,28.950687,1022.7415,1025.1,1019.6,1011.5947,1014.06165,1008.32196,27.625,100.0,0.0,5.40299,10.614065,1.3721657
1084,2022-12-20 00:00:00+00:00,3.0,18.5,7.5,10.00394,35575.727,0.0,11.183201,344.20755,33626.215,12.564583,21.24,2.1322834,11.46,50.36743,81.93139,34.19214,1023.51654,1025.3,1021.4,1012.4504,1014.3165,1010.35175,42.541668,100.0,0.0,7.2556567,11.221927,3.0154128
1085,2022-12-21 00:00:00+00:00,3.0,21.35,4.65,9.2934885,35573.36,0.0,8.891344,28.644081,34990.953,11.504167,12.599999,1.9250808,11.72,59.98737,75.21607,27.637453,1019.53326,1022.0,1017.4,1008.4661,1010.7396,1006.4841,21.416666,100.0,0.0,7.0160904,12.425377,2.1460047
1086,2022-12-22 00:00:00+00:00,3.0,20.25,8.65,11.69082,35574.01,0.0,13.237039,56.95188,30232.395,13.885418,15.4800005,2.0736504,10.0,55.109924,76.99396,36.070393,1018.03754,1019.4,1016.9,1007.0804,1008.51514,1006.1401,72.791664,100.0,0.0,8.861822,14.50662,4.978115
1087,2022-12-23 00:00:00+00:00,3.0,19.55,7.15,10.738349,35577.695,0.0,11.159999,74.30797,35040.758,12.662499,15.84,1.8842698,11.34,66.48893,82.514984,41.737926,1020.21674,1022.1,1019.0,1009.1893,1010.9918,1007.84576,23.583334,100.0,0.0,8.933192,12.866205,5.252905
1088,2022-12-24 00:00:00+00:00,0.0,24.35,8.5,13.111026,35584.434,0.0,8.669949,8.972565,35047.65,15.020832,15.84,2.1963675,11.56,54.05962,72.09392,27.981524,1022.63763,1024.7,1021.6,1011.6728,1013.7773,1010.69916,0.29166666,6.0,0.0,9.601083,13.924391,5.3734846
